archetype,group,rank,p,mlog10p
Archetype V - SGP,in_set,0.7136363636363636,0.869228931243403,0.060865827139522696
Archetype V - SGP,in_set,0.7181818181818181,0.8696569246382092,0.060652040624691775
Archetype V - SGP,in_set,0.7227272727272728,0.8710518961032502,0.05995596953899248
Archetype V - SGP,in_set,0.7272727272727273,0.8715239789456957,0.05972065929347992
Archetype V - SGP,in_set,0.7318181818181818,0.8716181428896509,0.059673738413327335
Archetype V - SGP,in_set,0.7363636363636363,0.8732889835009089,0.05884201841125374
Archetype V - SGP,in_set,0.740909090909091,0.8758115591657033,0.0575893271859667
Archetype V - SGP,in_set,0.7454545454545455,0.879117299641627,0.05595317363119927
Archetype V - SGP,in_set,0.75,0.8813254193468519,0.05486370369738757
Archetype V - SGP,in_set,0.7545454545454545,0.8840136055345846,0.053541050865746995
Archetype V - SGP,in_set,0.759090909090909,0.8925484735533907,0.04936818840894248
Archetype V - SGP,in_set,0.7636363636363637,0.8943924052920482,0.04847189724137169
Archetype V - SGP,in_set,0.7681818181818182,0.8945470818083667,0.0483967967048036
Archetype V - SGP,in_set,0.7727272727272727,0.9013263722657937,0.045117921553127764
Archetype V - SGP,in_set,0.7772727272727272,0.9034348635875366,0.044103154009807695
Archetype V - SGP,in_set,0.7818181818181819,0.9040008165469386,0.043831177244028824
Archetype V - SGP,in_set,0.7863636363636364,0.9048603386401546,0.04341844713571527
Archetype V - SGP,in_set,0.7909090909090909,0.9053787482475264,0.0431697038181803
Archetype V - SGP,in_set,0.7954545454545454,0.9064494529332476,0.04265640880424502
Archetype V - SGP,in_set,0.8,0.907429887711282,0.04218692062397605
Archetype V - SGP,in_set,0.8045454545454546,0.908306224875515,0.04176770946038697
Archetype V - SGP,in_set,0.8090909090909091,0.9085000536524341,0.04167504270822493
Archetype V - SGP,in_set,0.8136363636363636,0.9105775571945485,0.0406830578568192
Archetype V - SGP,in_set,0.8181818181818182,0.9143737364022028,0.03887625669349008
Archetype V - SGP,in_set,0.8227272727272728,0.9152291729839753,0.03847014516814475
Archetype V - SGP,in_set,0.8272727272727273,0.9180954786476037,0.03711215137656907
Archetype V - SGP,in_set,0.8318181818181818,0.9227882365461697,0.03489795038376739
Archetype V - SGP,in_set,0.8363636363636363,0.9235706178589458,0.03452989202240478
Archetype V - SGP,in_set,0.8409090909090909,0.9263588697357454,0.033220735830962425
Archetype V - SGP,in_set,0.8454545454545455,0.932425949258841,0.030385648640192286
Archetype V - SGP,in_set,0.85,0.9334144506863875,0.02992547985457229
Archetype V - SGP,in_set,0.8545454545454545,0.93729181793073435,0.028125174121757628
Archetype V - SGP,in_set,0.8590909090909091,0.9374335146549735,0.028059523858768826
Archetype V - SGP,in_set,0.8636363636363636,0.9385585309426956,0.027538638468528644
Archetype V - SGP,in_set,0.8681818181818182,0.9438097778567253,0.025115527684716196
Archetype V - SGP,in_set,0.8727272727272727,0.9472098464463408,0.023553796014857114
Archetype V - SGP,in_set,0.8772727272727273,0.9481005946182868,0.023145581048124753
Archetype V - SGP,in_set,0.8818181818181818,0.948975991084126,0.02274477500324396
Archetype V - SGP,in_set,0.8863636363636364,0.9504370439026247,0.022076645122798964
Archetype V - SGP,in_set,0.8909090909090909,0.9508195142492673,0.02190191356164597
Archetype V - SGP,in_set,0.8954545454545455,0.9521392126167134,0.02129954862062164
Archetype V - SGP,in_set,0.9,0.9597032040304252,0.017863055273951968
Archetype V - SGP,in_set,0.9045454545454545,0.960418355068129,0.017539548501902147
Archetype V - SGP,in_set,0.9090909090909091,0.9613066636869858,0.017138047189166256
Archetype V - SGP,in_set,0.9136363636363637,0.9618051129859172,0.016912918533091514
Archetype V - SGP,in_set,0.9181818181818182,0.966182006346556,0.01494105484077049
Archetype V - SGP,in_set,0.9227272727272727,0.966351451870362,0.014864896515182066
Archetype V - SGP,in_set,0.9272727272727272,0.966441139884292,0.014824591094169165
Archetype V - SGP,in_set,0.9318181818181818,0.9682386166333866,0.014017600215741506
Archetype V - SGP,in_set,0.9363636363636364,0.9689132740978527,0.013715094225126364
Archetype V - SGP,in_set,0.9409090909090909,0.9713062729854476,0.012643806451926254
Archetype V - SGP,in_set,0.9454545454545454,0.9750474902703485,0.01097423121420408
Archetype V - SGP,in_set,0.95,0.9799448684175134,0.008798356976448714
Archetype V - SGP,in_set,0.9545454545454546,0.9829887453496021,0.00745145455905956
Archetype V - SGP,in_set,0.9590909090909091,0.9837175332362259,0.0071295879177901466
Archetype V - SGP,in_set,0.9636363636363636,0.9843645118794193,0.00684405178837215
Archetype V - SGP,in_set,0.9681818181818181,0.9849297895334079,0.006594726969388067
Archetype V - SGP,in_set,0.9727272727272728,0.9851459504123079,0.006499423549948029
Archetype V - SGP,in_set,0.9772727272727273,0.9887798374367738,0.004900398019041669
Archetype V - SGP,in_set,0.9818181818181818,0.9888623133703015,0.004864174233229802
Archetype V - SGP,in_set,0.9863636363636363,0.9914760726141572,0.0037177622020237726
Archetype V - SGP,in_set,0.990909090909091,0.9949482186117676,0.0021995212204657774
Archetype V - SGP,in_set,0.9954545454545455,0.9957183386273543,0.001863494186061821
Archetype V - SGP,in_set,1,0.9998361153994805,7.118001048766757e-5
